steps,time,reward,delta,converged
306,0.0014081001281738281,0.0,0,False
307,0.0018839836120605469,0.0,0,False
308,0.004431247711181641,0.0,0,False
309,0.006714344024658203,0.0,0,False
310,0.0010018348693847656,0.0,0,False
311,0.0035600662231445312,0.0,0,False
312,0.0007119178771972656,0.0,0,False
313,0.0026192665100097656,0.0,0,False
314,0.0007829666137695312,0.0,0,False
315,0.011838197708129883,0.0,0,False
316,0.007338047027587891,0.0,0,False
317,0.0015859603881835938,0.0,0,False
318,0.0022819042205810547,0.0,0,False
319,0.0005381107330322266,0.0,0,False
320,0.0016868114471435547,0.0,0,False
321,0.0018389225006103516,0.0,0,False
322,0.001993894577026367,0.0,0,False
323,0.004086017608642578,0.0,0,False
324,0.0018880367279052734,0.0,0,False
325,0.0011341571807861328,0.0,0,False
326,0.0027070045471191406,0.0,0,False
327,0.001049041748046875,0.0,0,False
328,0.0034499168395996094,0.0,0,False
329,0.005619049072265625,0.0,0,False
330,0.011097192764282227,0.0,0,False
331,0.006042003631591797,0.0,0,False
332,0.004500150680541992,0.0,0,False
333,0.0031332969665527344,0.0,0,False
334,0.0014448165893554688,0.0,0,False
335,0.004080057144165039,0.0,0,False
336,0.0025017261505126953,0.0,0,False
337,0.004176139831542969,0.0,0,False
338,0.0006411075592041016,0.0,0,False
339,0.0030629634857177734,0.0,0,False
340,0.0006380081176757812,0.0,0,False
341,0.0045697689056396484,0.0,0,False
342,0.002312898635864258,0.0,0,False
343,0.004975080490112305,0.0,0,False
344,0.005454063415527344,0.0,0,False
345,0.005703926086425781,0.0,0,False
346,0.0040509700775146484,0.0,0,False
347,0.0006902217864990234,0.0,0,False
348,0.002031087875366211,0.0,0,False
349,0.001325845718383789,0.0,0,False
350,0.004292011260986328,0.0,0,False
351,0.004242897033691406,0.0,0,False
352,0.00130462646484375,0.0,0,False
353,0.00218963623046875,0.0,0,False
354,0.0018162727355957031,0.0,0,False
355,0.002029895782470703,0.0,0,False
356,0.0009150505065917969,0.0,0,False
357,0.0026502609252929688,0.0,0,False
358,0.003961086273193359,0.0,0,False
359,0.003459930419921875,0.0,0,False
360,0.006030082702636719,0.0,0,False
361,0.0030846595764160156,0.0,0,False
362,0.0049610137939453125,0.0,0,False
363,0.003543853759765625,0.0,0,False
364,0.005676984786987305,0.0,0,False
365,0.0005900859832763672,0.0,0,False
366,0.0005090236663818359,0.0,0,False
367,0.0012009143829345703,0.0,0,False
368,0.0047910213470458984,0.0,0,False
369,0.007054805755615234,0.0,0,False
370,0.0018491744995117188,0.0,0,False
371,0.001444101333618164,0.0,0,False
372,0.0031862258911132812,0.0,0,False
373,0.0017940998077392578,0.0,0,False
374,0.010198831558227539,0.0,0,False
375,0.0039048194885253906,0.0,0,False
376,0.0012888908386230469,0.0,0,False
377,0.011362075805664062,0.0,0,False
378,0.002777099609375,0.0,0,False
379,0.007035017013549805,0.0,0,False
380,0.0023729801177978516,0.0,0,False
381,0.0018627643585205078,0.0,0,False
382,0.0037050247192382812,0.0,0,False
383,0.0020799636840820312,0.0,0,False
384,0.001190185546875,0.0,0,False
385,0.009287834167480469,0.0,0,False
